Region,Contract,Month,Product,age,Insurance,Start,Paid,End
Seoul,Lease,12,A,35,Full,2023-12-04,756000 ,2024-11-28
Seoul,Lease,12,D,30,Liability,2023-12-04,1137000 ,2024-02-08
Chungcheong,Lease,12,B,30,Swing,2023-12-04,828000 ,2024-11-28
Chungcheong,Lease,12,A,26,Swing,2023-12-04,849000 ,2024-11-28
Seoul,Lease,12,ETC,35,Full,2023-12-05,2310000 ,2024-02-18
Seoul,Lease,12,D,30,Full,2023-12-04,1230000 ,2024-11-28
Seoul,Lease,6,A,35,Liability,2023-12-02,1128000 ,2024-01-29
Seoul,Lease,12,D,26,Liability,2023-12-07,1185000 ,2024-12-01
Seoul,Lease,12,ETC,35,Liability,2023-12-02,762000 ,2024-09-15
Seoul,Lease,12,A,21,Swing,2023-12-02,930000 ,2024-10-01
Seoul,Lease,12,A,21,Swing,2023-12-02,900000 ,2024-10-01
Seoul,Lease,12,A,21,Liability,2023-12-02,975000 ,2024-10-01
Seoul,Lease,12,A,24,Swing,2023-12-04,975000 ,2024-11-28
Seoul,Lease,12,B,35,Swing,2023-12-04,798000 ,2024-11-28
Honam,Lease,12,A,35,Swing,2023-12-05,786000 ,2024-08-27
Honam,Lease,12,D,21,Full,2023-12-05,1632000 ,2024-08-22
Honam,Lease,12,D,35,Liability,2023-12-05,1077000 ,2024-05-02
Seoul,Lease,12,A,30,Swing,2023-08-02,798000 ,2023-12-17
Seoul,Lease,12,A,26,Swing,2023-08-02,831000 ,2023-12-17
Seoul,Lease,12,A,35,Swing,2023-12-05,786000 ,2024-10-27
Gyeongsang,Lease,12,D,35,Full,2023-12-05,1200000 ,2024-07-04
Gyeongsang,Lease,12,D,30,Full,2023-12-05,1230000 ,2024-07-04
Gyeongsang,Lease,12,D,30,Liability,2023-12-05,1137000 ,2024-11-29
Gyeongsang,Lease,12,B,24,Full,2023-12-05,1110000 ,2024-07-19
Gyeongsang,Lease,12,A,24,Swing,2023-12-05,975000 ,2024-11-29
Gyeongsang,Lease,12,D,30,Liability,2023-12-05,1137000 ,2024-02-23
Seoul,Lease,12,ETC,35,Full,2023-12-11,630000 ,2024-12-05
Honam,Lease,12,A,35,Swing,2023-12-06,786000 ,2024-11-30
Honam,Lease,12,B,35,Swing,2023-12-06,798000 ,2024-11-30
Honam,Lease,12,B,30,Swing,2023-12-08,828000 ,2024-12-02
Chungcheong,Lease,12,ETC,35,Full,2023-12-08,1170000 ,2024-12-02
Chungcheong,Lease,12,A,35,Swing,2023-12-06,786000 ,2024-11-04
Chungcheong,Lease,12,B,30,Swing,2023-12-06,828000 ,2024-11-30
Chungcheong,Lease,12,A,26,Swing,2023-12-07,849000 ,2024-10-06
Chungcheong,Lease,12,ETC,35,Full,2023-12-07,2310000 ,2024-10-07
Seoul,Lease,12,ETC,30,Liability,2023-12-06,1212000 ,2024-11-30
Seoul,Lease,12,A,35,Full,2023-12-07,756000 ,2024-12-01
Chungcheong,Lease,12,C,30,Full,2023-12-07,1290000 ,2024-12-01
Chungcheong,Lease,12,ETC,35,Full,2023-12-07,2310000 ,2024-01-23
Chungcheong,Lease,12,D,35,Full,2023-12-07,1200000 ,2024-01-19
Gyeongsang,Lease,12,A,26,Swing,2023-11-01,771000 ,2024-10-26
Gyeongsang,Lease,12,A,24,Swing,2023-12-06,753000 ,2024-11-30
Gyeongsang,Lease,12,B,26,Swing,2023-12-06,861000 ,2024-11-30
Seoul,Lease,12,A,35,Full,2023-12-06,756000 ,2024-08-01
Seoul,Lease,12,A,35,Full,2023-12-06,756000 ,2024-08-01
Seoul,Lease,12,D,35,Liability,2023-12-07,1077000 ,2024-12-01
Seoul,Lease,12,A,35,Liability,2023-12-07,759000 ,2024-12-01
Gyeongsang,Lease,12,A,30,Swing,2023-12-07,816000 ,2024-12-01
Gyeongsang,Lease,12,D,35,Liability,2023-12-07,1077000 ,2024-02-23
Gyeongsang,Lease,12,A,26,Swing,2023-12-07,711000 ,2024-12-01
Gyeongsang,Lease,12,D,35,Full,2023-12-08,1200000 ,2023-12-13
Gyeongsang,Lease,12,D,35,Liability,2023-12-08,1077000 ,2024-05-07
Honam,Lease,12,B,35,Swing,2023-12-11,798000 ,2024-12-05
Gyeongsang,Lease,12,D,30,Full,2023-12-08,1230000 ,2024-10-02
Seoul,Lease,12,C,35,Liability,2023-12-08,1107000 ,2024-01-18
Gyeongsang,Lease,12,A,35,Swing,2023-12-22,786000 ,2024-09-01
Gyeongsang,Lease,12,A,24,Swing,2023-12-11,975000 ,2024-05-07
Gyeongsang,Lease,12,B,35,Swing,2023-12-08,768000 ,2024-06-25
Chungcheong,Lease,12,A,30,Swing,2023-12-08,738000 ,2024-06-01
Chungcheong,Lease,12,C,21,Full,2023-12-08,1662000 ,2024-12-02
Seoul,Lease,12,B,30,Swing,2023-12-08,828000 ,2024-12-02
Seoul,Lease,12,ETC,30,Full,2023-12-08,879000 ,2024-12-02
Seoul,Lease,12,A,35,Swing,2023-12-11,786000 ,2024-07-04
Seoul,Lease,12,ETC,30,Liability,2023-12-08,2250000 ,2024-02-26
Chungcheong,Lease,12,D,30,Full,2023-12-08,1230000 ,2024-12-02
Honam,Lease,12,ETC,21,Full,2023-12-14,1197000 ,2024-09-13
Chungcheong,Lease,12,A,21,Swing,2023-12-11,930000 ,2024-12-05
Seoul,Lease,12,C,35,Full,2023-12-11,1230000 ,2024-12-05
Honam,Lease,12,B,26,Swing,2023-12-08,861000 ,2024-12-02
Honam,Lease,12,A,24,Swing,2023-12-12,843000 ,2024-07-26
Seoul,Lease,12,B,21,Swing,2023-12-11,1077000 ,2024-12-05
Honam,Lease,12,B,35,Swing,2023-12-12,798000 ,2024-12-06
Seoul,Lease,6,A,35,Liability,2023-12-11,1164000 ,2024-06-08
Chungcheong,Lease,12,C,35,Full,2023-12-12,1230000 ,2024-10-14
Chungcheong,Lease,12,C,35,Full,2023-12-12,1230000 ,2024-12-06
Chungcheong,Lease,12,A,30,Swing,2023-12-12,816000 ,2024-12-06
Chungcheong,Lease,12,ETC,35,Liability,2023-12-12,510000 ,2024-12-06
Chungcheong,Lease,12,B,35,Swing,2023-12-13,798000 ,2024-10-07
Gyeongsang,Lease,12,A,35,Swing,2023-12-09,786000 ,2024-05-07
Gyeongsang,Lease,12,A,35,Swing,2023-12-11,786000 ,2024-12-05
Seoul,Lease,12,ETC,26,Full,2023-12-11,978000 ,2024-04-01
Seoul,Lease,12,ETC,30,Full,2023-12-12,2400000 ,2024-05-31
Gyeongsang,Lease,12,C,30,Full,2023-12-12,1290000 ,2024-12-06
Gyeongsang,Lease,12,C,26,Liability,2023-12-12,1215000 ,2024-07-16
Seoul,Lease,12,A,35,Full,2023-12-12,756000 ,2024-04-23
Gyeongsang,Lease,12,B,30,Swing,2023-12-13,828000 ,2024-12-07
Gyeongsang,Lease,12,B,21,Swing,2023-12-13,1077000 ,2024-12-07
Chungcheong,Lease,12,C,30,Liability,2023-12-13,1197000 ,2024-01-25
Gyeongsang,Lease,12,ETC,35,Full,2023-12-14,2310000 ,2024-08-27
Gyeongsang,Lease,12,B,30,Swing,2023-12-13,828000 ,2024-12-07
Gyeongsang,Lease,12,D,21,Full,2023-12-13,1632000 ,2024-04-25
Gyeongsang,Lease,12,D,26,Full,2023-12-13,1371000 ,2024-04-08
Chungcheong,Lease,12,B,35,Swing,2023-12-13,798000 ,2024-10-07
Seoul,Lease,12,D,30,Full,2023-12-13,1230000 ,2024-07-29
Chungcheong,Lease,12,D,30,Liability,2023-12-13,1137000 ,2023-12-14
Seoul,Lease,12,A,21,Swing,2023-11-21,1065000 ,2024-11-15
Seoul,Lease,12,A,26,Swing,2023-12-13,849000 ,2024-12-07
Seoul,Lease,12,A,30,Swing,2023-12-13,816000 ,2024-12-07
Seoul,Lease,12,A,35,Full,2023-12-14,756000 ,2024-12-08
Honam,Lease,12,B,35,Swing,2023-12-15,798000 ,2024-07-24
Chungcheong,Lease,12,ETC,26,Liability,2023-12-14,2340000 ,2024-01-23
Chungcheong,Lease,12,C,35,Liability,2023-12-14,1107000 ,2024-07-03
Seoul,Lease,12,ETC,35,Full,2023-12-18,2310000 ,2024-12-12
Seoul,Lease,12,D,35,Full,2023-12-14,1200000 ,2024-04-01
Honam,Lease,12,A,24,Swing,2023-12-13,975000 ,2024-12-07
Honam,Lease,12,A,24,Swing,2023-12-13,975000 ,2024-12-07
Gyeongsang,Lease,12,ETC,26,Liability,2023-12-13,1269000 ,2024-12-07
Gyeongsang,Lease,12,A,35,Swing,2023-12-14,786000 ,2024-12-08
Seoul,Lease,6,ETC,21,Liability,2023-12-15,1200000 ,2024-04-01
Gyeongsang,Lease,12,B,30,Swing,2023-12-15,828000 ,2024-12-09
Gyeongsang,Lease,12,ETC,24,Full,2023-12-15,1023000 ,2024-12-09
Chungcheong,Lease,12,D,26,Liability,2023-12-15,1185000 ,2024-12-09
Chungcheong,Lease,12,ETC,35,Swing,2023-12-15,600000 ,2024-01-24
Gyeongsang,Lease,12,A,30,Swing,2023-12-15,816000 ,2024-01-18
Gyeongsang,Lease,12,D,21,Full,2023-12-14,1632000 ,2024-12-02
Gyeongsang,Lease,12,B,35,Swing,2023-12-15,798000 ,2024-10-22
Gyeongsang,Lease,12,D,35,Liability,2023-12-18,1077000 ,2024-05-23
Seoul,Lease,12,A,30,Swing,2023-12-15,738000 ,2024-03-31
Seoul,Lease,12,A,30,Swing,2023-12-09,738000 ,2024-06-02
Gyeongsang,Lease,12,B,30,Swing,2023-12-16,828000 ,2024-12-10
Seoul,Lease,12,A,30,Swing,2023-12-16,780000 ,2024-01-02
Honam,Lease,12,A,35,Swing,2023-12-18,708000 ,2024-05-20
Seoul,Lease,12,C,26,Full,2023-12-18,1401000 ,2024-12-12
Chungcheong,Lease,12,A,30,Swing,2023-12-16,816000 ,2024-12-10
Chungcheong,Lease,12,D,35,Liability,2023-12-15,1077000 ,2023-12-26
Gyeongsang,Lease,12,D,35,Liability,2023-12-19,1077000 ,2024-12-13
Gyeongsang,Lease,12,B,30,Swing,2023-12-19,828000 ,2024-07-04
Gyeongsang,Lease,12,A,26,Swing,2023-12-19,849000 ,2024-01-19
Honam,Lease,12,B,30,Swing,2023-12-19,828000 ,2024-12-13
Chungcheong,Lease,12,ETC,30,Liability,2023-12-19,810000 ,2024-12-13
Seoul,Lease,12,A,30,Swing,2023-12-19,816000 ,2024-10-31
Honam,Lease,12,A,35,Swing,2023-12-19,786000 ,2024-08-27
Seoul,Lease,12,A,35,Swing,2023-12-20,786000 ,2024-06-11
Seoul,Lease,12,A,35,Swing,2023-12-15,786000 ,2024-12-09
Seoul,Lease,12,ETC,26,Full,2023-12-18,816000 ,2024-12-12
Gyeongsang,Lease,12,ETC,35,Liability,2023-12-21,900000 ,2024-12-15
Seoul,Lease,12,A,21,Swing,2023-12-18,930000 ,2024-12-12
Seoul,Lease,12,B,26,Swing,2023-12-20,861000 ,2024-12-14
Honam,Lease,12,A,24,Swing,2023-12-20,975000 ,2024-08-27
Seoul,Lease,12,A,35,Full,2023-12-20,756000 ,2024-12-14
Seoul,Lease,12,A,35,Full,2023-12-18,756000 ,2024-12-12
Seoul,Lease,12,D,30,Full,2023-12-21,1230000 ,2024-04-23
Seoul,Lease,12,A,30,Swing,2023-12-21,816000 ,2024-12-15
Seoul,Lease,12,D,26,Full,2023-12-19,1371000 ,2024-05-31
Seoul,Lease,12,A,30,Full,2023-12-19,792000 ,2024-12-13
Seoul,Lease,12,A,30,Full,2023-12-19,792000 ,2024-07-01
Seoul,Lease,12,A,35,Swing,2023-12-20,786000 ,2024-09-06
Seoul,Lease,12,A,35,Swing,2023-12-20,786000 ,2024-12-14
Honam,Lease,12,D,35,Full,2023-12-21,1200000 ,2024-05-09
Seoul,Lease,12,D,35,Full,2023-12-21,1200000 ,2024-12-12
Gyeongsang,Lease,12,D,21,Full,2023-12-21,1632000 ,2024-12-15
Gyeongsang,Lease,12,D,35,Liability,2023-12-21,1077000 ,2024-12-15
Gyeongsang,Lease,12,C,35,Liability,2023-12-21,1107000 ,2024-12-15
Seoul,Lease,12,A,21,Swing,2023-12-21,1065000 ,2024-12-15
Seoul,Lease,12,B,30,Swing,2023-12-21,828000 ,2024-05-29
Seoul,Lease,12,A,35,Swing,2023-12-21,786000 ,2024-02-05
Seoul,Lease,12,A,35,Full,2023-12-22,756000 ,2024-01-31
Chungcheong,Lease,12,A,30,Swing,2023-12-22,738000 ,2024-12-16
Seoul,Lease,12,C,30,Liability,2023-12-22,1197000 ,2024-10-02
Seoul,Lease,12,A,30,Swing,2023-12-23,816000 ,2024-11-14
Seoul,Lease,12,A,24,Swing,2023-12-22,975000 ,2024-04-01
Seoul,Lease,12,D,21,Full,2023-12-22,1632000 ,2024-12-16
Seoul,Lease,12,A,26,Full,2023-12-22,891000 ,2024-12-16
Seoul,Lease,12,B,26,Liability,2023-12-29,801000 ,2024-12-23
Seoul,Lease,12,C,35,Liability,2023-12-26,1107000 ,2024-02-01
Gyeongsang,Lease,12,B,26,Swing,2023-12-26,861000 ,2024-12-20
Gyeongsang,Lease,12,B,35,Swing,2023-12-27,798000 ,2024-05-07
Chungcheong,Lease,12,D,35,Full,2023-12-27,1200000 ,2024-10-05
Gyeongsang,Lease,12,B,24,Swing,2023-12-27,987000 ,2024-07-09
Seoul,Lease,12,B,30,Swing,2023-12-27,828000 ,2024-12-21
Honam,Lease,12,B,35,Swing,2023-12-27,798000 ,2024-04-09
Honam,Lease,12,A,35,Swing,2023-12-27,786000 ,2024-12-21
Honam,Lease,12,A,21,Swing,2023-12-27,1065000 ,2024-01-02
Gyeongsang,Lease,12,D,35,Liability,2023-12-28,1077000 ,2024-12-22
Gyeongsang,Lease,12,D,30,Full,2023-12-28,1230000 ,2024-08-27
Seoul,Lease,12,D,30,Full,2023-12-27,1230000 ,2024-12-21
Seoul,Lease,12,D,35,Liability,2023-12-29,1077000 ,2024-12-23
Seoul,Lease,12,D,30,Full,2023-12-27,1230000 ,2024-12-21
Seoul,Lease,12,A,26,Swing,2023-12-28,849000 ,2024-12-22
Seoul,Lease,12,B,35,Swing,2023-12-27,798000 ,2024-05-16
Seoul,Lease,12,A,30,Full,2023-12-28,792000 ,2024-09-14
Seoul,Lease,12,B,35,Swing,2023-12-29,798000 ,2024-04-28
Seoul,Lease,12,A,35,Full,2023-12-29,756000 ,2024-01-31
Seoul,Lease,12,C,30,Full,2023-12-29,1260000 ,2024-01-23
Gyeongsang,Lease,12,B,35,Swing,2023-12-29,798000 ,2024-07-08
Gyeongsang,Lease,12,B,35,Swing,2023-12-29,798000 ,2024-07-05
Gyeongsang,Lease,12,B,35,Swing,2023-12-29,798000 ,2024-12-23
Seoul,Lease,12,A,35,Swing,2023-12-29,786000 ,2024-06-09
Seoul,Lease,12,B,30,Swing,2023-12-29,828000 ,2024-12-23
Honam,Lease,12,B,35,Swing,2023-12-28,798000 ,2024-07-24
Gyeongsang,Lease,12,C,35,Full,2023-12-29,1230000 ,2024-12-23
Chungcheong,Lease,12,A,24,Liability,2023-12-29,891000 ,2024-12-23
Honam,Lease,12,B,35,Swing,2023-12-29,798000 ,2024-12-23
Gyeongsang,Lease,12,ETC,24,Full,2023-12-29,1185000 ,2024-08-20
Seoul,Lease,12,D,21,Full,2023-12-29,1632000 ,2024-12-23
Honam,Lease,12,A,35,Swing,2023-12-28,786000 ,2024-12-22
Seoul,Lease,12,C,24,Full,2024-01-02,1500000 ,2024-12-02
Gyeongsang,Lease,12,A,24,Swing,2023-12-30,843000 ,2024-12-24
Seoul,Lease,6,A,35,Swing,2024-01-02,1371000 ,2024-06-30
Seoul,Lease,12,A,21,Swing,2023-12-13,1065000 ,2024-02-01
Seoul,Lease,12,A,35,Liability,2023-12-15,759000 ,2024-02-01
Seoul,Lease,12,A,21,Swing,2023-12-18,930000 ,2024-02-01
Seoul,Lease,12,A,35,Swing,2023-12-20,786000 ,2024-02-01
Seoul,Lease,12,ETC,35,Liability,2023-12-26,2160000 ,2024-02-01
Seoul,Lease,12,A,35,Swing,2023-12-26,786000 ,2024-02-01
Seoul,Lease,12,ETC,35,Liability,2023-12-06,1158000 ,2024-02-01
Seoul,Lease,12,B,35,Liability,2023-12-10,738000 ,2024-02-01
Seoul,Lease,12,ETC,26,Liability,2023-12-20,615000 ,2024-02-01
Seoul,Lease,12,ETC,35,Liability,2023-12-27,531000 ,2024-10-21
Seoul,Lease,12,ETC,35,Liability,2023-12-30,1440000 ,2024-02-01
Seoul,Lease,12,D,35,Liability,2023-12-27,1077000 ,2024-02-01
Seoul,Lease,12,ETC,35,Liability,2024-01-02,1158000 ,2024-09-21
Seoul,Lease,12,B,26,Swing,2024-01-02,831000 ,2024-10-13
Seoul,Lease,12,A,35,Full,2024-01-03,756000 ,2024-05-02
Honam,Lease,12,A,26,Swing,2024-01-03,771000 ,2024-12-26
Honam,Lease,12,A,35,Swing,2024-01-03,786000 ,2024-02-27
Honam,Lease,12,A,21,Swing,2024-01-03,1065000 ,2024-03-25
Seoul,Lease,12,B,21,Swing,2024-01-03,1077000 ,2024-12-28
Seoul,Lease,12,A,24,Liability,2024-01-04,891000 ,2024-07-18
Honam,Lease,12,A,21,Swing,2024-01-03,1065000 ,2024-12-28
Honam,Lease,12,D,30,Full,2024-01-03,1230000 ,2024-03-25
Honam,Lease,12,D,35,Full,2024-01-03,1200000 ,2024-03-25
Honam,Lease,12,A,35,Swing,2024-01-03,786000 ,2024-04-15
Chungcheong,Lease,12,A,35,Swing,2024-01-03,786000 ,2024-10-07
Chungcheong,Lease,12,B,35,Swing,2024-01-03,798000 ,2024-10-07
Chungcheong,Lease,12,C,30,Full,2024-01-03,1290000 ,2024-10-07
Seoul,Lease,12,D,30,Full,2024-01-04,1230000 ,2024-12-12
Seoul,Lease,12,C,26,Liability,2024-01-04,1215000 ,2024-07-14
Seoul,Lease,12,D,30,Liability,2024-01-04,1137000 ,2024-07-18
Seoul,Lease,12,D,35,Liability,2024-01-04,1077000 ,2024-07-18
Honam,Lease,12,A,35,Full,2024-01-03,756000 ,2024-12-28
Honam,Lease,12,A,35,Swing,2024-01-04,786000 ,2024-12-29
Chungcheong,Lease,12,ETC,35,Full,2024-01-04,2310000 ,2024-01-31
Chungcheong,Lease,12,C,35,Full,2024-01-04,1230000 ,2024-01-31
Honam,Lease,12,ETC,24,Full,2024-01-04,960000 ,2024-12-29
Seoul,Lease,12,A,21,Swing,2024-01-01,1047000 ,2024-02-01
Seoul,Lease,12,D,26,Full,2024-01-03,1371000 ,2024-12-01
Seoul,Lease,12,A,30,Swing,2024-01-03,816000 ,2024-12-01
Seoul,Lease,12,A,35,Swing,2024-01-03,786000 ,2024-12-17
Gyeongsang,Lease,12,B,26,Swing,2024-01-05,861000 ,2024-12-30
Gyeongsang,Lease,12,ETC,26,Swing,2024-01-05,897000 ,2024-12-30
Gyeongsang,Lease,12,B,21,Swing,2024-01-05,1077000 ,2024-12-30
Chungcheong,Lease,12,ETC,35,Full,2024-01-04,840000 ,2024-04-08
Seoul,Lease,12,A,30,Swing,2024-01-05,798000 ,2024-02-01
Chungcheong,Lease,12,ETC,35,Full,2024-01-05,1170000 ,2024-09-10
Gyeongsang,Lease,12,B,26,Swing,2024-01-06,861000 ,2024-12-31
Seoul,Insu,12,A,30,Full,2024-01-03,450000 ,2024-12-27
Chungcheong,Lease,12,A,35,Swing,2024-01-08,786000 ,2025-01-02
Gyeongsang,Lease,12,A,35,Swing,2024-01-09,786000 ,2024-02-29
Chungcheong,Lease,12,D,35,Full,2024-01-09,1200000 ,2025-01-03
Seoul,Lease,12,A,30,Full,2024-01-05,792000 ,2024-11-01
Seoul,Lease,12,A,35,Full,2024-01-05,756000 ,2024-04-01
Seoul,Lease,12,D,30,Full,2024-01-05,1230000 ,2024-12-02
Seoul,Lease,12,ETC,35,Liability,2024-01-10,531000 ,2025-01-04
Seoul,Lease,12,C,35,Liability,2024-01-10,1107000 ,2025-01-04
Seoul,Lease,12,A,24,Swing,2024-01-08,975000 ,2024-04-01
Seoul,Lease,12,A,26,Swing,2024-01-08,849000 ,2024-04-01
Seoul,Lease,12,A,21,Swing,2024-01-08,1065000 ,2024-12-10
Seoul,Lease,12,D,30,Full,2024-01-09,1230000 ,2025-01-03
Seoul,Lease,12,A,24,Swing,2024-01-09,975000 ,2025-01-03
Seoul,Lease,12,A,35,Swing,2024-01-02,786000 ,2024-06-03
Seoul,Lease,6,ETC,30,Liability,2024-01-08,1299000 ,2024-07-06
Honam,Lease,12,A,26,Swing,2024-01-10,849000 ,2024-07-05
Gyeongsang,Lease,12,A,26,Swing,2024-01-09,849000 ,2025-01-03
Honam,Lease,12,A,26,Swing,2024-01-09,771000 ,2025-01-03
Honam,Lease,12,B,30,Swing,2024-01-10,828000 ,2024-07-24
Seoul,Lease,12,C,21,Full,2024-01-12,1662000 ,2024-03-26
Seoul,Lease,12,D,30,Full,2024-01-12,1230000 ,2024-03-26
Gyeongsang,Lease,12,B,30,Swing,2024-01-11,798000 ,2025-01-05
Honam,Lease,12,B,26,Swing,2024-01-10,861000 ,2025-01-04
Seoul,Lease,12,A,35,Swing,2023-11-23,786000 ,2024-10-28
Honam,Lease,12,B,35,Swing,2024-01-11,798000 ,2024-03-29
Honam,Lease,12,A,30,Swing,2024-01-11,816000 ,2025-01-05
Gyeongsang,Lease,12,C,30,Full,2024-01-11,1290000 ,2024-07-15
Gyeongsang,Lease,12,B,24,Swing,2024-01-11,987000 ,2025-01-05
Gyeongsang,Lease,12,A,21,Swing,2024-01-11,1065000 ,2025-01-05
Gyeongsang,Lease,12,A,30,Swing,2024-01-12,816000 ,2025-01-06
Gyeongsang,Lease,12,A,35,Swing,2024-01-12,786000 ,2025-01-06
Gyeongsang,Lease,12,D,24,Liability,2024-01-12,1317000 ,2025-01-06
Seoul,Lease,12,B,35,Full,2024-01-11,765000 ,2025-01-05
Seoul,Lease,12,A,35,Swing,2024-01-15,786000 ,2025-01-09
Chungcheong,Lease,12,A,26,Swing,2024-01-13,849000 ,2025-01-07
Seoul,Lease,12,A,35,Full,2024-01-15,756000 ,2025-01-09
Gyeongsang,Lease,12,B,30,Swing,2024-01-15,828000 ,2025-01-09
Chungcheong,Lease,12,B,35,Swing,2024-01-16,798000 ,2024-04-08
Seoul,Lease,12,A,35,Swing,2024-01-11,786000 ,2024-10-05
Honam,Lease,12,A,21,Swing,2024-01-17,930000 ,2025-01-11
Seoul,Lease,12,C,30,Full,2024-01-16,1290000 ,2024-08-01
Honam,Lease,12,A,35,Swing,2024-01-16,786000 ,2025-01-10
Seoul,Lease,12,A,35,Swing,2024-01-16,786000 ,2024-05-16
Seoul,Lease,12,A,35,Swing,2024-01-16,786000 ,2024-05-16
Seoul,Lease,12,A,26,Swing,2024-01-04,831000 ,2024-03-12
Gyeongsang,Lease,12,D,35,Full,2024-01-18,1200000 ,2024-05-07
Seoul,Lease,12,C,35,Liability,2024-01-16,1107000 ,2025-01-10
Gyeongsang,Lease,12,ETC,35,Liability,2024-01-16,762000 ,2025-01-10
Gyeongsang,Lease,12,B,35,Swing,2024-01-16,798000 ,2024-10-30
Seoul,Lease,12,A,26,Full,2024-01-16,891000 ,2025-01-10
Gyeongsang,Lease,12,ETC,30,Full,2024-01-17,879000 ,2024-08-18
Honam,Lease,12,B,35,Swing,2024-01-17,798000 ,2025-01-11
Honam,Lease,12,A,26,Swing,2024-01-17,849000 ,2024-04-12
Seoul,Lease,12,D,35,Full,2024-01-17,1200000 ,2025-01-11
Honam,Lease,12,A,21,Swing,2024-01-19,930000 ,2025-01-13
Gyeongsang,Lease,12,B,35,Swing,2024-01-18,798000 ,2025-01-12
Seoul,Lease,12,A,24,Swing,2024-01-18,843000 ,2024-08-06
Chungcheong,Lease,12,C,35,Full,2024-01-18,1230000 ,2025-01-12
Seoul,Lease,12,ETC,26,Swing,2024-01-17,897000 ,2024-08-24
Gyeongsang,Lease,12,A,30,Swing,2024-01-19,816000 ,2024-07-16
Seoul,Lease,12,B,30,Swing,2024-01-18,828000 ,2024-01-23
Gyeongsang,Lease,12,A,26,Swing,2024-01-20,849000 ,2024-12-13
Chungcheong,Lease,12,D,30,Full,2024-01-20,1230000 ,2024-12-01
Seoul,Lease,12,A,26,Swing,2024-01-19,831000 ,2024-05-30
Seoul,Lease,12,A,30,Swing,2024-01-19,798000 ,2024-04-26
Seoul,Lease,12,A,30,Swing,2024-01-19,798000 ,2024-05-19
Seoul,Lease,12,B,35,Swing,2024-01-19,798000 ,2024-06-22
Seoul,Lease,12,A,35,Swing,2024-01-19,708000 ,2024-07-15
Seoul,Lease,12,A,30,Swing,2024-01-19,798000 ,2024-07-22
Seoul,Lease,12,B,30,Swing,2024-01-19,828000 ,2024-08-19
Seoul,Lease,12,A,35,Swing,2024-01-19,768000 ,2024-09-01
Seoul,Lease,12,C,35,Liability,2024-01-19,1107000 ,2024-12-02
Gyeongsang,Lease,12,C,26,Liability,2024-01-22,1215000 ,2024-03-26
Gyeongsang,Lease,12,C,30,Full,2024-01-22,1290000 ,2024-05-07
Chungcheong,Lease,12,C,30,Full,2024-01-22,1290000 ,2024-04-24
Chungcheong,Lease,12,A,35,Full,2024-01-23,756000 ,2025-01-17
Seoul,Lease,12,A,26,Liability,2024-01-22,819000 ,2025-01-14
Seoul,Lease,12,B,30,Liability,2024-01-22,768000 ,2025-01-16
Seoul,Lease,12,ETC,30,Liability,2024-01-23,2250000 ,2024-02-16
Seoul,Lease,6,ETC,26,Liability,2024-01-23,1332000 ,2024-07-21
Gyeongsang,Lease,12,C,21,Liability,2024-01-23,1467000 ,2024-04-09
Gyeongsang,Lease,12,A,26,Swing,2024-01-26,849000 ,2024-02-25
Seoul,Lease,12,ETC,35,Full,2024-01-23,2310000 ,2025-01-17
Seoul,Lease,12,D,21,Full,2024-01-23,1632000 ,2024-11-14
Seoul,Lease,12,D,26,Full,2024-01-23,1371000 ,2024-11-14
Seoul,Lease,12,B,26,Full,2024-01-23,903000 ,2024-11-14
Seoul,Lease,12,A,24,Liability,2024-01-23,891000 ,2024-11-14
Seoul,Lease,12,A,26,Full,2024-01-23,891000 ,2024-11-14
Seoul,Lease,12,A,35,Full,2024-01-23,756000 ,2024-11-01
Gyeongsang,Lease,12,A,30,Swing,2024-01-24,816000 ,2025-01-18
Honam,Lease,12,A,35,Full,2024-02-14,756000 ,2025-02-08
Seoul,Lease,12,A,21,Full,2024-01-23,1272000 ,2025-01-17
Gyeongsang,Lease,12,B,35,Swing,2024-01-25,798000 ,2025-01-19
Seoul,Lease,12,D,24,Liability,2024-01-25,1317000 ,2025-01-19
Seoul,Lease,12,D,24,Full,2024-01-24,1470000 ,2025-01-18
Seoul,Lease,12,B,35,Full,2024-01-25,765000 ,2025-01-19
Chungcheong,Lease,12,A,21,Swing,2024-01-26,1065000 ,2024-02-06
Chungcheong,Lease,12,A,21,Swing,2024-01-26,1065000 ,2024-02-06
Chungcheong,Lease,12,A,21,Swing,2024-01-26,1065000 ,2024-02-06
Chungcheong,Lease,12,A,26,Swing,2024-01-26,849000 ,2024-02-06
Chungcheong,Lease,12,A,30,Swing,2024-01-26,816000 ,2024-02-06
Chungcheong,Lease,12,ETC,35,Liability,2024-01-26,2160000 ,2024-02-06
Chungcheong,Lease,12,C,30,Liability,2024-01-26,1197000 ,2024-02-06
Chungcheong,Lease,12,ETC,35,Swing,2024-01-25,600000 ,2024-02-06
Honam,Lease,12,D,24,Full,2024-01-26,1470000 ,2024-11-04
Honam,Lease,12,B,35,Swing,2024-01-29,798000 ,2025-01-23
Seoul,Lease,12,A,35,Swing,2024-01-29,786000 ,2025-01-23
Gyeongsang,Lease,12,B,35,Swing,2024-01-29,798000 ,2024-02-25
Honam,Lease,12,C,35,Full,2024-01-29,1230000 ,2024-08-21
